angle,x0,difference,slice,amplitude,rmse
-2.0081249999999997,-1.9322146795327422,0.07591032046725754,316.0,0.990714124012325,20.609284981895897
-1.98859375,-1.9146416677106157,0.07395208228938421,317.0,0.990998641636839,19.456671919956186
-1.9690625,-1.895580812895062,0.07348168710493796,318.0,0.9909420039791627,20.51381686827474
-1.94953125,-1.8761257765927788,0.07340547340722114,319.0,0.990556717017354,19.849559737241727
-1.93,-1.8563450915533264,0.07365490844667355,320.0,0.9906151688299711,19.51039161040917
-1.91046875,-1.8382848392473796,0.07218391075262032,321.0,0.9910595043921315,21.806731834315915
-1.8909375,-1.8204719035609436,0.07046559643905637,322.0,0.9904027517719123,22.620284704821458
-1.87140625,-1.8003593127914026,0.07104693720859734,323.0,0.990943623553577,26.835346393376117
-1.851875,-1.7796633235462556,0.07221167645374438,324.0,0.9902563223421527,27.02179003010326
-1.83234375,-1.7591890188890322,0.07315473111096771,325.0,0.990958671261582,29.07471521097858
-1.8128125,-1.7401524558828478,0.0726600441171521,326.0,0.9907765911196524,29.99700924283715
-1.79328125,-1.7232120436743414,0.0700692063256585,327.0,0.9902531936623096,30.138493892614687
-1.77375,-1.705610678468388,0.06813932153161195,328.0,0.9908360803755553,33.0280473886327
-1.75421875,-1.6862962968289645,0.0679224531710354,329.0,0.9901272664717725,33.31098309834105
-1.7346875,-1.6654528722234863,0.06923462777651368,330.0,0.9905245493750975,34.295725789177474
-1.71515625,-1.647458996835711,0.06769725316428898,331.0,0.9900791903076887,33.84718407249162
-1.695625,-1.6281937387496495,0.06743126125035048,332.0,0.9899578195429035,32.418692956497935
-1.67609375,-1.6136385702420695,0.06245517975793047,333.0,0.9904422082151665,33.35150153482147
-1.6565625,-1.5952603801476863,0.0613021198523136,334.0,0.9900659297144694,34.263560856228274
-1.63703125,-1.5724306501567464,0.0646005998432535,335.0,0.9903550500731977,35.46862195540106
-1.6175,-1.5509865183774822,0.06651348162251769,336.0,0.9906908745941777,37.19226035491316
-1.59796875,-1.5329548943855411,0.06501385561445883,337.0,0.9906087003620929,36.30407460759707
-1.5784375,-1.514614511732115,0.0638229882678849,338.0,0.9908355044890751,36.44438391516642
-1.55890625,-1.4959696391032948,0.0629366108967051,339.0,0.9911295328459265,37.2154367133744
-1.539375,-1.476852967297828,0.06252203270217205,340.0,0.9906037823169884,34.7745421813783
-1.51984375,-1.4583483528775323,0.061495397122467654,341.0,0.9911364956970078,36.95500158844658
-1.5003125,-1.4384702185003315,0.06184228149966842,342.0,0.9904031929624291,35.0737945957433
-1.48078125,-1.4210529321361725,0.059728317863827485,343.0,0.9909220099258613,35.93056950139064
-1.46125,-1.4023486655410742,0.05890133445892576,344.0,0.9909075488205528,35.98620104119892
-1.44171875,-1.3843523757970548,0.0573663742029451,345.0,0.9906435288006178,35.86315508836871
-1.4221875,-1.366783965622017,0.055403534377982844,346.0,0.990889998354625,36.466778535283815
-1.40265625,-1.3474424720331264,0.055213777966873545,347.0,0.9905377840384834,36.824455024987905
-1.383125,-1.32939386089834,0.05373113910165994,348.0,0.9910339982295735,37.713880335909224
-1.36359375,-1.3102263073915117,0.05336744260848825,349.0,0.9907363220881198,36.20472569582356
-1.3440625,-1.2928056765415248,0.051256823458475154,350.0,0.9907121483311802,35.957550293154746
-1.32453125,-1.2751477920929093,0.049383457907090644,351.0,0.9908858348789097,35.63914950457739
-1.305,-1.2555782185898032,0.04942178141019671,352.0,0.9909922277920866,36.160577708833316
-1.28546875,-1.2378046347339353,0.04766411526606462,353.0,0.9906160832287519,34.50964999734298
-1.2659375,-1.2185424282251742,0.047395071774825714,354.0,0.9908716776060311,34.28787868914917
-1.24640625,-1.198950130527185,0.04745611947281492,355.0,0.9905749810446332,30.934704280888255
-1.226875,-1.1810256578983207,0.045849342101679236,356.0,0.9907245609734665,28.091244525662354
-1.20734375,-1.1609145688732994,0.04642918112670058,357.0,0.9910355695947596,26.526097890146712
-1.1878125,-1.1409089327093143,0.04690356729068568,358.0,0.9905384347711037,25.1710717608171
-1.16828125,-1.1218439499964792,0.046437300003520754,359.0,0.9909773728397958,26.088339826001206
-1.14875,-1.1019464114747195,0.04680358852528044,360.0,0.9904901718783878,23.965874125591252
-1.12921875,-1.082717480988162,0.04650126901183804,361.0,0.9910040483736988,24.721178255564805
-1.1096875,-1.061510660252032,0.04817683974796805,362.0,0.9911749213498164,23.93423709963243
-1.09015625,-1.043027121179545,0.047129128820454946,363.0,0.9911710437030588,23.28819415719911
-1.070625,-1.0246109844045506,0.046014015595449376,364.0,0.9916280990039933,26.42306051807726
-1.05109375,-1.005117999167956,0.04597575083204397,365.0,0.9913412148655918,25.630457283625113
-1.0315625,-0.9852270683688699,0.046335431631130075,366.0,0.9917982982975215,27.443235710354365
-1.01203125,-0.96844220273736,0.0435890472626399,367.0,0.9912266765136499,25.752199126600356
-0.9924999999999999,-0.9535358890464993,0.03896411095350061,368.0,0.9911060311662041,26.238800823922652
-0.9729687499999999,-0.9369975748956372,0.03597117510436276,369.0,0.9915590739738644,28.686835365540404
-0.9534374999999999,-0.9207944170427891,0.032643082957210856,370.0,0.990774731071767,28.19737903312162
-0.9339062499999999,-0.9032753761550144,0.03063087384498553,371.0,0.991147848352187,29.98232813948436
-0.9143749999999999,-0.8837294520846809,0.030645547915319038,372.0,0.9912089198684282,29.863086888239607
-0.8948437499999999,-0.8646434371115894,0.03020031288841052,373.0,0.9912138525400574,29.647433713846702
-0.8753124999999999,-0.8441044684206279,0.03120803157937202,374.0,0.9911376335339911,29.392212584348652
-0.8557812499999999,-0.825165290143074,0.03061595985692589,375.0,0.991498741001657,30.944347773543928
-0.8362499999999999,-0.8055744848597358,0.03067551514026412,376.0,0.9911438859497615,31.462521610808903
-0.8167187499999999,-0.7865460950649451,0.030172654935054832,377.0,0.9915940214493866,34.55176732535026
-0.7971874999999999,-0.7656802213878577,0.0315072786121422,378.0,0.9913050420277666,33.87076999070558
-0.7776562499999999,-0.7470609236344312,0.03059532636556872,379.0,0.9912289497782562,33.8986901025262
-0.7581249999999999,-0.7282185458306978,0.029906454169302155,380.0,0.9914497998614705,35.433209958449076
-0.7385937499999999,-0.7090640154154328,0.02952973458456709,381.0,0.9916768345531143,36.89380208792094
-0.7190624999999999,-0.6903386294611774,0.028723870538822527,382.0,0.9912342924731553,37.16752331731608
-0.6995312499999999,-0.6717792061892697,0.027752043810730265,383.0,0.9917244417144165,38.641488721781975
-0.6799999999999999,-0.6526434758022494,0.027356524197750587,384.0,0.9912740611380879,38.54990183112579
-0.6604687499999999,-0.6341972744142418,0.026271475585758153,385.0,0.991460508447286,38.08857618369205
-0.6409374999999999,-0.617784449862738,0.023153050137261988,386.0,0.9913617937294217,37.359440487596814
-0.6214062499999999,-0.5981112396061737,0.0232950103938262,387.0,0.9919060399225728,37.88982464769054
-0.6018749999999999,-0.5793473631452188,0.022527636854781097,388.0,0.9914318095525709,36.85721679975575
-0.5823437499999999,-0.5611743021341045,0.021169447865895474,389.0,0.9922060120949685,38.9449647615513
-0.5628124999999999,-0.5408588724187602,0.021953627581239754,390.0,0.992051617610799,39.250366021582906
-0.5432812499999999,-0.5245149421148683,0.018766307885131672,391.0,0.9922921268533349,38.46528553977721
-0.5237499999999999,-0.5074106604736913,0.016339339526308616,392.0,0.9924980265058483,38.53328100486216
-0.5042187499999999,-0.4891894838981151,0.01502926610188482,393.0,0.9928112848905145,40.34834856374575
-0.48468749999999994,-0.470413576333914,0.01427392366608593,394.0,0.9922752377412765,39.477056376464326
-0.46515624999999994,-0.45253171893871114,0.012624531061288802,395.0,0.9928417029355892,40.057219373428296
-0.44562499999999994,-0.43193860913752496,0.013686390862474973,396.0,0.992526846522706,39.28543466625738
-0.42609374999999994,-0.413163137232993,0.01293061276700691,397.0,0.9925090314653761,39.24468382348418
-0.40656249999999994,-0.3975757484576588,0.008986751542341131,398.0,0.9924268996968918,38.49177317295232
-0.38703124999999994,-0.37956223707549835,0.0074690129245015835,399.0,0.9929819446015479,40.207806557824696
-0.36749999999999994,-0.36060309265869084,0.0068969073413091,400.0,0.9924131543185989,38.75016598392377
-0.34796874999999994,-0.34038029907037853,0.007588450929621404,401.0,0.9931199739648559,40.30072861448789
-0.32843749999999994,-0.3218492560634879,0.006588243936512028,402.0,0.9926494769110223,39.40744523752207
-0.30890624999999994,-0.30187327417514814,0.007032975824851795,403.0,0.9928474857752994,38.811565187519726
-0.28937499999999994,-0.28490258294906406,0.004472417050935873,404.0,0.9931259610860445,38.153244754993175
-0.26984374999999994,-0.2645332189251071,0.005310531074892821,405.0,0.9930195011548951,38.86223097723015
-0.25031249999999994,-0.2462104000291509,0.004102099970849038,406.0,0.9930070389908289,38.71944438411809
-0.23078124999999994,-0.2263120152645328,0.004469234735467148,407.0,0.9929759816062288,38.46784747321367
-0.21124999999999994,-0.20896258462192466,0.0022874153780752804,408.0,0.992654958553405,36.344764436893904
-0.19171874999999994,-0.19056983959598175,0.001148910404018183,409.0,0.9928746264305006,34.12644146367449
-0.17218749999999994,-0.17224059443342252,-5.3094433422579135e-05,410.0,0.9931586231777141,32.79154939429001
-0.15265624999999994,-0.15219460328395873,0.00046164671604120855,411.0,0.9931180097525427,32.399114503069484
-0.13312499999999994,-0.1333916715371435,-0.0002666715371435757,412.0,0.9926198344858763,31.186756263497355
-0.11359374999999994,-0.11473816328908662,-0.001144413289086682,413.0,0.9930671604362921,32.04115323052098
-0.09406249999999994,-0.09660556223304455,-0.00254306223304461,414.0,0.9929456159104277,33.44200486293091
-0.07453124999999994,-0.07715720865840771,-0.0026259586584077704,415.0,0.9932800212035403,33.72825753490226
-0.05499999999999994,-0.058125846016012506,-0.003125846016012568,416.0,0.9929127792974687,32.905294085164265
-0.03546874999999994,-0.03715253961580075,-0.0016837896158008112,417.0,0.993319845568779,34.0395063881149
-0.015937499999999938,-0.01755343011858631,-0.0016159301185863714,418.0,0.9938038535172127,35.059711787390896
0.003593750000000062,0.001235643004262909,-0.002358106995737153,419.0,0.9936350096905764,36.57493792065725
0.023125000000000062,0.017787529407240953,-0.00533747059275911,420.0,0.9931790343638331,36.020212116529926
0.04265625000000006,0.036270810001844137,-0.006385439998155926,421.0,0.99333339177975,34.52669561841585
0.06218750000000006,0.05292201865394379,-0.009265481346056273,422.0,0.9930622028400824,33.45409014827577
0.08171875000000006,0.0694265748468407,-0.012292175153159363,423.0,0.9933050329295224,33.50568347416295
0.10125000000000006,0.0884873055027806,-0.012762694497219465,424.0,0.9929800861752216,32.96858649668334
0.12078125000000006,0.10485339003701041,-0.01592785996298965,425.0,0.9926636343626789,33.577885267922674
0.14031250000000006,0.12551084384558603,-0.014801656154414033,426.0,0.9925942738857685,33.61191264288857
0.15984375000000006,0.1458317044793068,-0.014012045520693267,427.0,0.9931245756946752,34.31861288418053
0.17937500000000006,0.16727756837067279,-0.012097431629327277,428.0,0.9929074336558641,34.553711409191855
0.19890625000000006,0.18715515129511126,-0.011751098704888802,429.0,0.9926746453005852,36.081399418468
0.21843750000000006,0.20489629096652653,-0.013541209033473528,430.0,0.9929811003205995,38.92330457729971
0.23796875000000006,0.22450014709844662,-0.01346860290155344,431.0,0.9925170745448232,39.21421553383059
0.25750000000000006,0.24203288220250055,-0.015467117797499513,432.0,0.992514896042846,39.62476983504435
0.27703125000000006,0.26109501803054574,-0.015936231969454318,433.0,0.992369583796295,40.23884787123411
0.29656250000000006,0.28030153583499534,-0.01626096416500472,434.0,0.9928303569437533,42.14701000147041
0.31609375000000006,0.2986614941695255,-0.017432255830474586,435.0,0.992658886082012,43.93661351825908
0.33562500000000006,0.3169528176201008,-0.01867218237989926,436.0,0.9922266691610299,43.0092061763906
0.35515625000000006,0.3337774423120108,-0.021378807687989276,437.0,0.9926386569695047,44.977337526441254
0.37468750000000006,0.35190398722423927,-0.022783512775760795,438.0,0.9925522532655983,44.331876434545876
0.39421875000000006,0.3700555303885153,-0.024163219611484765,439.0,0.9918444924532772,42.35000010737124
0.41375000000000006,0.38805146757646547,-0.025698532423534592,440.0,0.9923779128439807,43.76961004524635
0.43328125000000006,0.40662124625784424,-0.026660003742155824,441.0,0.9920662040083493,43.550397576553145
0.45281250000000006,0.4239106266909324,-0.028901873309067683,442.0,0.9920505736531151,43.95460806764963
0.47234375000000006,0.44160529903120893,-0.03073845096879113,443.0,0.9925668630359332,45.415166976228136
0.49187500000000006,0.461287149917774,-0.030587850082226087,444.0,0.9921564630004504,44.20250971609641
0.5114062500000001,0.48094308019324156,-0.030463169806758505,445.0,0.9921694809270464,43.263822641963436
0.5309375000000001,0.4973381398318623,-0.03359936016813775,446.0,0.9928070728488365,44.37547893988624
0.5504687500000001,0.5184133581312993,-0.03205539186870077,447.0,0.992371374660592,42.68844005611851
0.5700000000000001,0.5352604374032929,-0.034739562596707185,448.0,0.9922444832886861,42.78962859577216
0.5895312500000001,0.5546309708831912,-0.03490027911680882,449.0,0.9925466569190484,43.41568550532087
0.6090625000000001,0.5732704185385469,-0.035792081461453185,450.0,0.9923130777137918,44.38891647126744
0.6285937500000001,0.5931462288117969,-0.03544752118820316,451.0,0.9920258193269386,43.24908511451921
0.6481250000000001,0.6129924272954388,-0.03513257270456127,452.0,0.9915848113304725,43.150341037841805
0.6676562500000001,0.631318571811669,-0.03633767818833111,453.0,0.9922446509723606,43.81849483044818
0.6871875000000001,0.6495114174861737,-0.03767608251382637,454.0,0.9916999560240732,42.97793889660989
0.7067187500000001,0.6668649723575593,-0.0398537776424408,455.0,0.9920178910237878,45.05216463955205
0.7262500000000001,0.6870763071055209,-0.03917369289447914,456.0,0.9921111321127674,44.560842914589045
0.7457812500000001,0.7052458507045016,-0.04053539929549843,457.0,0.9921495340836785,44.028282959890596
0.7653125000000001,0.7240636448240729,-0.041248855175927135,458.0,0.9916260262444739,41.958773232091154
0.7848437500000001,0.7411452278963533,-0.043698522103646775,459.0,0.9915006804543095,43.553565415078815
0.8043750000000001,0.7586461771521208,-0.04572882284787927,460.0,0.991518891532215,41.41705051755852
0.8239062500000001,0.7753676721368689,-0.048538577863131205,461.0,0.9910429708992049,41.11809755468431
0.8434375000000001,0.7949792292621614,-0.048458270737838705,462.0,0.991055487311811,38.71195828560065
0.8629687500000001,0.8143729617107381,-0.04859578828926192,463.0,0.9915278807576701,37.02428223461889
0.8825000000000001,0.8339296663538797,-0.0485703336461204,464.0,0.9908125436415827,33.37866560565409
0.9020312500000001,0.8504500588278839,-0.051581191172116125,465.0,0.9911928524579263,34.827328979960285
0.9215625000000001,0.8698025125324393,-0.05175998746756072,466.0,0.9907955866926287,33.5826254845843
0.9410937500000001,0.8877349192721887,-0.053358830727811335,467.0,0.9907114679579367,33.88322096985722
0.9606250000000001,0.9083168446056885,-0.05230815539431155,468.0,0.9905606712657841,32.332874160634695
0.9801562500000001,0.9294477146893331,-0.05070853531066699,469.0,0.9909404857899522,30.56162473003879
0.9996875000000001,0.948624621404261,-0.0510628785957391,470.0,0.9904502658074217,29.25601985564447
1.01921875,0.9681126629074411,-0.05110608709255893,471.0,0.9912469895266933,29.48196338848808
1.03875,0.9885437153014333,-0.050206284698566805,472.0,0.9909833230362278,27.898808223946887
1.05828125,1.0073280510224587,-0.05095319897754136,473.0,0.990673104260446,28.34006436585566
1.0778125,1.0266622242072168,-0.051150275792783306,474.0,0.9909480218448438,30.748378517594098
1.09734375,1.0437292400822398,-0.05361450991776029,475.0,0.99074045999749,33.112153006550585
1.116875,1.0606945019272749,-0.05618049807272518,476.0,0.9899174370472047,34.98548341567079
1.13640625,1.0765117471811523,-0.059894502818847783,477.0,0.9900468443546665,38.51971221924958
1.1559375,1.0941593384494506,-0.06177816155054949,478.0,0.9897302687500301,40.4394782587887
1.17546875,1.1140100072690446,-0.06145874273095542,479.0,0.9895772321731896,41.67632916870968
1.195,1.1327007835707292,-0.06229921642927083,480.0,0.9894848946045933,41.755896496941325
1.21453125,1.1514626555313703,-0.06306859446862978,481.0,0.9893689800389904,40.394473732827834
1.2340625,1.1700909570008884,-0.06397154299911167,482.0,0.9889026947766775,40.57344986938139
1.25359375,1.189855662794692,-0.06373808720530816,483.0,0.989396474684091,42.825124349839854
1.273125,1.2091482517981913,-0.06397674820180876,484.0,0.9890065361850433,44.27686915129956
1.29265625,1.2288296310966575,-0.06382661890334251,485.0,0.9885988543760545,44.82170982415779
1.3121875,1.2483912577615988,-0.0637962422384013,486.0,0.988473609702715,44.29643830121146
1.33171875,1.265722857800063,-0.06599589219993707,487.0,0.9890814630247211,44.50592048493289
1.35125,1.2827949585857605,-0.06845504141423953,488.0,0.9885467588420885,44.784983810676984
1.37078125,1.3035294184121693,-0.06725183158783077,489.0,0.9882497990531521,45.631963287651736
1.3903125,1.3214481911314249,-0.0688643088685752,490.0,0.9885675143805487,46.72938855536583
1.40984375,1.3395229197015477,-0.07032083029845237,491.0,0.9878936666123955,45.74548389267706
1.429375,1.3574401659157165,-0.07193483408428358,492.0,0.9877625915147493,45.34486933860109
1.44890625,1.374367880680346,-0.07453836931965396,493.0,0.9877072917918229,45.61922852137171
1.4684375,1.3946801162621807,-0.07375738373781937,494.0,0.988009701568776,45.17483974370687
1.48796875,1.4143755761741865,-0.07359317382581354,495.0,0.9872769040017957,43.1436675686494
1.5075,1.4333839304313873,-0.07411606956861272,496.0,0.9878471154934685,44.046448926827296
1.52703125,1.4535468393601916,-0.07348441063980848,497.0,0.98772921981173,43.614482240127984
1.5465625,1.472185614323749,-0.074376885676251,498.0,0.9877817173901242,43.57952761862984
1.56609375,1.4888294214325912,-0.07726432856740884,499.0,0.9876162790863295,43.537038581892745
1.585625,1.5086671433105832,-0.0769578566894169,500.0,0.9879136046024926,44.80212357350023
1.60515625,1.5265277907264208,-0.07862845927357931,501.0,0.9872423377417093,44.00789392804987
1.6246875,1.5448923579007425,-0.07979514209925753,502.0,0.9876664902240875,44.392167197116166
1.64421875,1.5630808700729835,-0.0811378799270166,503.0,0.9874577900069512,43.54599746780317
1.66375,1.5827180763527424,-0.08103192364725764,504.0,0.9870293816191553,42.59216201106388
1.68328125,1.5992507284341577,-0.08403052156584234,505.0,0.9868189968561831,41.61147377394445
1.7028125,1.6177605662084342,-0.08505193379156584,506.0,0.9871400983233705,41.789363460069595
1.72234375,1.6355481111700925,-0.0867956388299076,507.0,0.9866977511156402,41.940043270598856
1.741875,1.6567986148202685,-0.0850763851797316,508.0,0.9871325275242963,41.37412940542154
1.76140625,1.674773709359779,-0.08663254064022108,509.0,0.9869583268123434,40.82099049984289
1.7809375,1.692545068156966,-0.08839243184303403,510.0,0.986679192085738,39.49285670687962
1.80046875,1.7093555623439183,-0.09111318765608178,511.0,0.9870631994179704,38.708682378847726
1.82,1.7288017227861425,-0.09119827721385754,512.0,0.9864733853232968,38.27216098422988
1.83953125,1.7474387686781305,-0.09209248132186953,513.0,0.9868777280416112,38.39063931126928
1.8590625,1.7657496377213149,-0.09331286227868518,514.0,0.9861947884470516,36.24662262936475
1.87859375,1.7861784111043748,-0.09241533889562525,515.0,0.9861838027005612,35.48347488662955
1.898125,1.8048186503531556,-0.09330634964684448,516.0,0.9868247078948972,34.08562112358243
1.91765625,1.8242003574802925,-0.09345589251970754,517.0,0.9863554102307954,31.43257252890855
1.9371875,1.8424313548416638,-0.0947561451583363,518.0,0.9866061004479914,30.832955096972405
1.95671875,1.8646307487045153,-0.09208800129548478,519.0,0.9862373482104371,30.767642264619752
1.97625,1.885149999910603,-0.09110000008939712,520.0,0.9860685674452163,29.828886447940295
1.99578125,1.9052062849247668,-0.09057496507523322,521.0,0.9860065668476548,28.65390647740489
2.0153125000000003,1.9223709121612296,-0.09294158783877071,522.0,0.9865302377646258,28.908806423253136
2.0348437500000003,1.9416672128538377,-0.09317653714616259,523.0,0.986078355377255,30.174038722007204
2.0543750000000003,1.9610276683797694,-0.0933473316202309,524.0,0.986849479111059,31.479846099748762
2.0739062500000003,1.9812754877420027,-0.0926307622579976,525.0,0.986478719735757,32.77542080248291
2.0934375000000003,2.001244888016372,-0.09219261198362849,526.0,0.9869019428500887,32.90082069486535
2.1129687500000003,2.018049295669415,-0.09491945433058513,527.0,0.9868503326197475,31.476071629159343
2.1325000000000003,2.0338751039301366,-0.09862489606986369,528.0,0.9861930352610971,30.810774700098495
2.1520312500000003,2.050976784979392,-0.10105446502060822,529.0,0.9862783440191474,26.845314485069576
2.1715625000000003,2.069427121911685,-0.10213537808831541,530.0,0.9860194672732129,25.904666466840272
2.1910937500000003,2.08796493181397,-0.10312881818603037,531.0,0.9854314794523573,23.828547840868865
2.2106250000000003,2.104349379777497,-0.10627562022250325,532.0,0.9859931109940027,25.356725501795143
2.2301562500000003,2.1229736418332563,-0.10718260816674396,533.0,0.985792554440928,24.237543806665553
2.2496875000000003,2.143390461105573,-0.10629703889442732,534.0,0.9850680052632488,22.1792140961248
2.2692187500000003,2.1623349278494786,-0.10688382215052172,535.0,0.9853569963276068,22.025314956432606
2.2887500000000003,2.1814263941200656,-0.10732360587993472,536.0,0.9851882046040097,25.418889055009938
2.3082812500000003,2.2019490518123908,-0.10633219818760953,537.0,0.9846733520964355,27.64841435706741
2.3278125000000003,2.221214859368382,-0.10659764063161825,538.0,0.9851595841111995,31.335819466300386
2.3473437500000003,2.2416093015782126,-0.1057344484217877,539.0,0.9850436844263807,32.86262183192236
2.3668750000000003,2.260780363775478,-0.10609463622452209,540.0,0.9844973705546441,34.685753729363846
2.3864062500000003,2.2795509002916376,-0.10685534970836263,541.0,0.9848603967652598,36.94668927177544
2.4059375000000003,2.30045597143482,-0.10548152856518023,542.0,0.9845518607316952,40.63802139332711
2.4254687500000003,2.3188868418179243,-0.10658190818207602,543.0,0.9844791433860713,41.21596080745672
2.4450000000000003,2.3382486714529165,-0.1067513285470838,544.0,0.9843309958447347,44.527419122302504
2.4645312500000003,2.3563622185870545,-0.10816903141294576,545.0,0.9842605936660063,45.42163716274283
2.4840625000000003,2.3745610797606513,-0.10950142023934895,546.0,0.9841614993715233,44.98543092587437
2.5035937500000003,2.39345978989402,-0.11013396010598031,547.0,0.9841168731462461,46.78513142648477
2.5231250000000003,2.4110224269494336,-0.1121025730505667,548.0,0.9840018382066261,47.16228541517493
2.5426562500000003,2.4302083372209364,-0.11244791277906385,549.0,0.9844243673114218,50.16450668393414
2.5621875000000003,2.4489417032377845,-0.1132457967622158,550.0,0.9840052269210243,50.37187488793095
2.5817187500000003,2.466926676670683,-0.11479207332931729,551.0,0.984119173979832,52.29798980220122
2.6012500000000003,2.485145256570883,-0.11610474342911736,552.0,0.9846702949911756,55.97089003230276
2.6207812500000003,2.5033771840530967,-0.11740406594690356,553.0,0.9840894564585644,56.837743498666356
2.6403125000000003,2.521053049977149,-0.11925945002285143,554.0,0.9845925143828085,59.368962349205255
2.6598437500000003,2.541761469685187,-0.11808228031481338,555.0,0.9843226046380568,60.860618581241745
2.6793750000000003,2.557410898583389,-0.12196410141661129,556.0,0.9838920389376751,60.899368716036925
2.6989062500000003,2.5759295049942597,-0.12297674500574063,557.0,0.9838156533898149,61.99296183376495
2.7184375000000003,2.59497651588825,-0.12346098411175044,558.0,0.9842674173517941,64.46730214047005
2.7379687500000003,2.615359876309799,-0.12260887369020113,559.0,0.983586321437527,64.41945537326033
2.7575000000000003,2.6334515694882152,-0.12404843051178505,560.0,0.9842146522736753,66.25013034155803
2.7770312500000003,2.6495350066841286,-0.12749624331587173,561.0,0.9837303074610677,65.76581979941646
2.7965625000000003,2.6709784154911564,-0.12558408450884384,562.0,0.9844412043577278,66.96140992086673
2.8160937500000003,2.6909783629008284,-0.12511538709917192,563.0,0.9842716073862031,66.65308013322418
2.8356250000000003,2.709242917546152,-0.1263820824538482,564.0,0.984259360431172,65.25666113437275
2.8551562500000003,2.7280442360038903,-0.12711201399610994,565.0,0.9840922748029652,66.49619134155839
2.8746875000000003,2.7466849861349347,-0.12800251386506556,566.0,0.9843036700099689,66.06105624155984
2.8942187500000003,2.7662323339948682,-0.12798641600513205,567.0,0.9838904292383988,65.4996451669415
2.9137500000000003,2.783758932683433,-0.1299910673165674,568.0,0.9838693288708966,63.503434927984955
2.9332812500000003,2.8016345102196047,-0.13164673978039554,569.0,0.9845351412986162,61.36668226189266
2.9528125000000003,2.8215291279502925,-0.13128337204970775,570.0,0.9841103289897606,58.77209649382608
2.9723437500000003,2.8416878888298855,-0.13065586117011474,571.0,0.9846669268919895,57.23549885314902
2.9918750000000003,2.86073275218823,-0.1311422478117703,572.0,0.9840579649159339,55.99896572118036
3.0114062500000003,2.878634423120934,-0.13277182687906608,573.0,0.9845804422172516,55.64071971002059
3.0309375000000003,2.8982032972644474,-0.13273420273555292,574.0,0.9840399979517903,54.2549470960054
3.0504687500000003,2.9163275629760306,-0.1341411870239697,575.0,0.9841236030146746,52.9172914237558
3.0700000000000003,2.9341331986154353,-0.13586680138456497,576.0,0.9849050413909035,53.321986754294805
3.0895312500000003,2.954502619720725,-0.13502863027927514,577.0,0.9846027949670183,53.31615015359014
3.1090625000000003,2.974048341772755,-0.1350141582272455,578.0,0.9853222971119251,54.864451766494
3.1285937500000003,2.9955592082536553,-0.133034541746345,579.0,0.9848476066849909,55.37037738943011
3.1481250000000003,3.0139514625211237,-0.13417353747887661,580.0,0.9849017918152393,54.574848189751634
3.1676562500000003,3.0299401228829144,-0.13771612711708592,581.0,0.9854835729573506,52.459842816738345
3.1871875000000003,3.048360403513399,-0.1388270964866014,582.0,0.984569462898246,50.34556121320922
3.2067187500000003,3.0643491829473177,-0.14236956705268256,583.0,0.9849450241693163,47.92792747083808
3.2262500000000003,3.0826300609219737,-0.14361993907802661,584.0,0.9842406985900115,47.354917699762574
3.2457812500000003,3.100137953155849,-0.14564329684415123,585.0,0.9845695813367729,46.15176873743317
3.2653125000000003,3.1192547251779508,-0.1460577748220495,586.0,0.984397584078892,47.34255659395037
3.2848437500000003,3.13943044112907,-0.14541330887093018,587.0,0.9841049859556243,46.42767880153522
3.3043750000000003,3.157924824985973,-0.14645017501402746,588.0,0.9842950293921808,46.46577990101478
3.3239062500000003,3.1785445104617565,-0.14536173953824383,589.0,0.9839533718914174,50.3887582724054
3.3434375000000003,3.1987008653239815,-0.14473663467601883,590.0,0.9841708032319493,53.80050593978183
3.3629687500000003,3.219878490398151,-0.1430902596018493,591.0,0.9837546908662214,57.97146725863475
3.3825000000000003,3.2383268030677548,-0.1441731969322455,592.0,0.9839979814377735,60.54715296016267
3.4020312500000003,3.25669417426591,-0.14533707573409016,593.0,0.9836065725181921,60.40545542773248
3.4215625000000003,3.274475457596351,-0.14708704240364945,594.0,0.98387263266825,63.558025672304666
3.4410937500000003,3.2927256117256065,-0.14836813827439377,595.0,0.983543236990577,63.92892058695253
3.4606250000000003,3.3097459547428114,-0.15087904525718887,596.0,0.9838270330215261,67.91481936615479
3.4801562500000003,3.33000645508272,-0.1501497949172803,597.0,0.9833582147462228,67.29106698852165
3.4996875000000003,3.346651207598385,-0.1530362924016151,598.0,0.9835764537776156,67.88536800719028
3.5192187500000003,3.366044891136067,-0.1531738588639331,599.0,0.9832488167126407,69.22446932117815
3.5387500000000003,3.3836190580558148,-0.15513094194418553,600.0,0.983632689003238,69.97726940745461
3.5582812500000003,3.4010497485884152,-0.15723150141158504,601.0,0.9830360329042294,69.7644166246498
3.5778125000000003,3.4192689101107607,-0.15854358988923956,602.0,0.983843815520125,72.15019853832884
3.5973437500000003,3.4387319118424435,-0.15861183815755675,603.0,0.9832748369630261,72.32547398332714
3.6168750000000003,3.458776457007053,-0.15809854299294734,604.0,0.9836127271285106,74.26906172233247
3.6364062500000003,3.4779250973994666,-0.15848115260053364,605.0,0.9840160850230889,76.70923994667113
3.6559375000000003,3.4946205169093254,-0.16131698309067488,606.0,0.9835632346027698,77.09462570390038
