,x,y,z,radii,angle,n
10425,3.526803915,-7.473087734,19.08529852,-8.26349721,247.0559671,10425
4250,31.77074972,-12.09969733,19.08534149,-33.99681181,103.3086733,4250
8981,-14.03193604,2.656229512,19.08549754,-14.28113386,213.4412153,8981
2893,34.06176762,-20.2994672,19.08560558,-39.65189002,71.71918707,2893
2894,34.52141722,-19.49906836,19.08560558,-39.64772268,71.74246598,2894
7103,-22.04118859,-1.709659473,19.08566943,-22.10739537,169.7234149,7103
9298,-7.962941388,-10.22523519,19.08569784,-12.96008758,220.820631,9298
8049,18.05903087,1.960106282,19.08593606,-18.16509324,191.7452675,8049
12095,1.302612928,0.061035434,19.08596367,-1.304042086,285.9317534,12095
7443,2.851577323,-20.49305516,19.08603964,-20.69050031,177.6382456,7443
7444,3.327147428,-20.41701403,19.08603964,-20.68633297,177.6615245,7444
8900,7.032689766,12.81590111,19.08649864,-14.61868827,211.5556233,8900
5998,-23.27317304,13.11131639,19.08656677,-26.71230429,144.0002149,5998
11772,0.987191119,-2.459358324,19.08692082,-2.650092389,278.4126642,11772
5525,-14.46080621,-24.77146937,19.08704036,-28.68345536,132.9892886,5525
5526,-13.87827073,-25.0977123,19.08704036,-28.67928802,133.0125675,5526
11040,4.638559202,3.31367282,19.08746719,-5.700584095,261.3724992,11040
11041,4.556837032,3.418245184,19.08746719,-5.696416757,261.3957781,11041
10864,-6.075973297,2.116450635,19.08762337,-6.434035653,257.2754103,10864
10865,-6.119625022,1.973169061,19.08762337,-6.429868315,257.2986892,10865
5865,24.34018124,-12.28905562,19.08766193,-27.2665603,140.9041194,5865
5866,24.61587371,-11.71737307,19.08766193,-27.26239296,140.9273983,5866
5542,-3.784557704,-28.36121663,19.08779042,-28.6126106,133.3850302,5542
5543,-3.122918706,-28.43748239,19.08779042,-28.60844326,133.4083091,5543
6538,-21.36328977,11.91622571,19.08786685,-24.46194156,156.5708285,6538
6539,-21.63118758,11.41378306,19.08786685,-24.45777422,156.5941074,6539
9582,-3.856472464,-11.12722191,19.08792014,-11.77656348,227.4318426,9582
9583,-3.595148682,-11.21000521,19.08792014,-11.77239614,227.4551215,9583
8170,-17.24769054,3.797713447,19.08797765,-17.6608453,194.5620161,8170
8171,-17.32732648,3.394412095,19.08797765,-17.65667796,194.585295,8171
6313,-21.82939464,-12.98525466,19.08797971,-25.3995927,151.3330728,6313
6314,-21.51769382,-13.48764183,19.08797971,-25.39542536,151.3563517,6314
5868,25.12685368,-10.55580016,19.08816166,-27.25405829,140.9739561,5868
5869,25.36187254,-9.966542926,19.08816166,-27.24989095,140.997235,5869
9418,10.55003295,6.629372415,19.0881813,-12.46000698,223.6141007,9418
9419,10.38938789,6.870848596,19.0881813,-12.45583964,223.6373796,9419
11008,5.788699216,-0.725123962,19.08849382,-5.833938924,260.6275739,11008
11284,4.683062445,0.08045639,19.08899353,-4.683753527,267.0525542,11284
11285,4.675756912,0.189272799,19.08899353,-4.679586188,267.0758331,11285
5746,-27.63424778,2.665199533,19.08903377,-27.76247357,138.1339286,5746
5747,-27.68464157,2.02093684,19.08903377,-27.75830623,138.1572075,5747
11716,-2.297411446,-1.742487152,19.08904011,-2.883463339,277.109045,11716
11717,-2.252968611,-1.79289651,19.08904011,-2.879296001,277.1323239,11717
6437,23.90263289,6.915200917,19.08905249,-24.88284274,154.2196582,6437
8978,-13.82447186,3.632079853,19.08919643,-14.29363587,213.3713786,8978
924,-35.00809075,-32.63069625,19.08938505,-47.85737932,25.88300547,924
925,-34.23608555,-33.43382035,19.08938505,-47.85321198,25.90628438,925
8727,-15.08278411,-2.795373235,19.08944856,-15.33963781,207.5283711,8727
8728,-15.00955141,-3.14484038,19.08944856,-15.33547047,207.5516501,8728
7973,-1.666373976,-18.40653509,19.08969905,-18.48181096,189.97607,7973
8829,12.44361199,-8.22197652,19.0900688,-14.91456929,209.9028204,8829
8830,12.62809244,-7.927885453,19.0900688,-14.91040195,209.9260993,8830
11740,-0.988896161,-2.601857566,19.09015466,-2.783447217,277.6677389,11740
12901,-2.053194815,0.082026342,19.09022325,2.054832662,304.694558,12901
12056,0.955670191,-1.112437421,19.09022661,-1.466568284,285.0238757,12056
11119,-4.169018038,3.386863403,19.0903203,-5.371364362,263.2115334,11119
11120,-4.243429065,3.286352639,19.0903203,-5.367197024,263.2348123,11120
7349,-18.70799341,9.719640398,19.09043351,-21.08223012,175.4500277,7349
6774,-6.321941658,22.61129483,19.0905638,-23.4784497,162.0646522,6774
8835,13.4445144,-6.398764424,19.09069,-14.88956526,210.0424939,8835
8836,13.586011,-6.082382471,19.09069,-14.88539792,210.0657728,8836
4322,8.617144152,32.57632106,19.090851,-33.69676345,104.9847551,4322
4323,7.855564891,32.76402193,19.090851,-33.69259611,105.008034,4323
1664,-28.77196823,34.30516763,19.09124398,-44.77354891,43.1094018,1664
10780,4.472406912,5.101125537,19.09143647,-6.784092079,255.3199815,10780
10781,4.349783582,5.200650178,19.09143647,-6.77992474,255.3432604,10781
7751,16.58721154,-10.07444852,19.09149734,-19.40696008,184.8081511,7751
12820,0.596466643,1.610363976,19.09153599,1.717278251,302.808966,12820
12821,0.560176993,1.627752025,19.09153599,1.72144559,302.8322449,12821
11147,-5.252244606,0.159927492,19.09174493,-5.254678887,263.8633429,11147
11148,-5.250376925,0.037598811,19.09174493,-5.250511549,263.8866219,11148
9470,-2.441122,11.99747682,19.09183426,-12.24330538,224.8246042,9470
7578,-2.795185743,19.93287944,19.09206442,-20.12790963,180.780899,7578
3175,37.22300505,-9.741888065,19.0922636,-38.47670059,78.2838408,3175
3661,2.258623599,-36.38133169,19.09232625,-36.45137413,89.59739299,3661
3662,3.104498079,-36.31474872,19.09232625,-36.44720679,89.62067191,3662
2884,29.12255523,-26.96525425,19.09232914,-39.68939606,71.50967684,2884
11502,1.398898809,-3.506533053,19.09247597,-3.775273756,272.1273574,11502
12333,0.239601878,-0.200173646,19.09254402,-0.312215548,291.4721349,12333
6095,4.560013081,-25.90986217,19.09255145,-26.30807247,146.2582696,6095
6096,5.161058893,-25.79261321,19.09255145,-26.30390513,146.2815485,6096
7640,-19.86814718,-0.23480786,19.09260671,-19.86953465,182.2241917,7640
7641,-19.85313372,-0.697065128,19.09260671,-19.86536731,182.2474706,7641
12816,0.736398005,1.53290202,19.0926543,1.700608898,302.7158504,12816
1862,36.40229294,24.62389753,19.09277775,-43.9484159,47.71862677,1862
6852,-20.12063568,-11.45599523,19.092892,-23.1533973,163.8804075,6852
6853,-19.84495261,-11.91908988,19.092892,-23.14922996,163.9036864,6853
3474,33.97614367,15.22314627,19.09296575,-37.23066641,85.24423608,3474
9568,-7.251781575,-9.352896296,19.09336343,-11.83490622,227.1059378,9568
9569,-7.029634995,-9.515808648,19.09336343,-11.83073888,227.1292167,9569
5425,-8.190171335,27.92386264,19.09342603,-29.1001892,130.6613972,5425
5426,-8.836665114,27.72168533,19.09342603,-29.09602186,130.6846761,5426
9376,11.5538903,-5.113876538,19.09353891,-12.63503519,222.6363863,9376
9377,11.66594563,-4.841955728,19.09353891,-12.63086785,222.6596652,9377
7612,-16.03095984,11.93554864,19.09376572,-19.98622012,181.5723821,7612
7613,-16.30103825,11.55675497,19.09376572,-19.98205278,181.595661,7613
3677,15.31523409,-33.00439001,19.0939267,-36.38469671,89.96985562,3677
3678,16.07747987,-32.63521961,19.0939267,-36.38052938,89.99313453,3678
5095,27.34477673,13.45413888,19.09400563,-30.47541087,122.9793556,5095
5096,27.02050303,14.08506649,19.09400563,-30.47124353,123.0026345,5096
5795,-13.84302285,-23.82916666,19.09417154,-27.55827399,139.2745954,5795
7043,-5.563222096,21.65422568,19.09435718,-22.35743567,168.32668,7043
7044,-6.064625484,21.51485354,19.09435718,-22.35326833,168.3499589,7044
1949,-37.79015689,21.71706732,19.09441589,-43.58585746,49.74389228,1949
1950,-38.2817615,20.82955715,19.09441589,-43.58169013,49.76717119,1950
2219,-36.85939293,21.07828664,19.09480777,-42.4606761,56.02919905,2219
6184,20.2454747,16.21289693,19.09486271,-25.93717935,148.3300929,6184
9960,8.350815385,5.859231967,19.09499108,-10.20130956,236.2312721,9960
9961,8.208813809,6.049552499,19.09499108,-10.19714223,236.254551,9961
2861,11.31670054,-38.14181428,19.09514941,-39.78524485,70.97426182,2861
2862,12.20017614,-37.86409684,19.09514941,-39.78107751,70.99754073,2862
3358,-24.53531863,-28.64209827,19.09521348,-37.71407766,82.54388206,3358
3359,-23.85933756,-29.20221477,19.09521348,-37.70991032,82.56716097,3359
3152,27.1109805,-27.43786255,19.09537383,-38.57254937,77.74842578,3152
3153,27.73930371,-26.79647593,19.09537383,-38.56838203,77.7717047,3153
11719,-2.160810993,-1.890321341,19.09543902,-2.870961324,277.1788817,11719
11720,-2.113153084,-1.937289808,19.09543902,-2.866793985,277.2021606,11720
9014,-11.82192201,-7.764271476,19.09557547,-14.14361169,214.2094195,9014
5898,25.91211027,8.034130394,19.09564836,-27.12903813,141.6723235,5898
5899,25.71413007,8.633778467,19.09564836,-27.1248708,141.6956024,5899
8570,15.13122268,-5.181819699,19.09597402,-15.99390994,203.8735817,8570
8050,18.00438148,2.379385874,19.09610601,-18.1609259,191.7685464,8050
8051,17.94000124,2.797183784,19.09610601,-18.15675856,191.7918253,8051
3204,35.03615978,15.60892586,19.09619508,-38.35584778,78.95892931,3204
6327,-16.48493537,-19.24645046,19.09627171,-25.34124996,151.6589776,6327
6328,-16.02983639,-19.62172523,19.09627171,-25.33708262,151.6822565,6328
578,-25.7572437,42.03549986,19.09648995,-49.29927841,17.82850123,578
1085,10.03112542,46.10787827,19.09774824,-47.18643784,29.63091061,1085
1086,8.954372288,46.32478674,19.09774824,-47.1822705,29.65418953,1086
12466,0.178497698,-0.163469127,19.09866551,0.242040459,294.5682305,12466
1800,29.22367399,-33.16952274,19.09871476,-44.20679089,46.2753341,1800
4266,33.92888597,0.291061782,19.09885361,-33.9301344,103.6811359,4266
4267,33.90875301,1.080606467,19.09885361,-33.92596706,103.7044149,4267
3867,-35.2190288,-5.145358362,19.09895135,-35.59290242,94.39284927,3867
3868,-35.08561054,-5.963052709,19.09895135,-35.58873508,94.41612818,3868
11856,1.657058632,1.59509314,19.09905754,-2.300035963,280.3680929,11856
11857,1.616546714,1.63027282,19.09905754,-2.295868625,280.3913719,11857
11766,0.641179104,-2.597119598,19.0991644,-2.675096419,278.2729907,11766
12791,1.368460665,0.822125044,19.09934327,1.596425438,302.1338775,12791
12792,1.352474775,0.855984357,19.09934327,1.600592776,302.1571564,12792
11821,2.443026741,-0.118372157,19.09944845,-2.445892807,279.553331,11821
11822,2.440954128,-0.061369472,19.09944845,-2.441725469,279.5766099,11822
10927,-2.625399186,-5.585213433,19.0994603,-6.171493334,258.7419819,10927
8024,16.25627222,-8.336671083,19.0995111,-18.2692767,191.1632946,8024
8025,16.44216742,-7.954203328,19.0995111,-18.26510936,191.1865735,8025
10105,-6.365027446,-7.182597572,19.0996094,-9.597045497,239.6067146,10105
10106,-6.193424377,-7.325626652,19.0996094,-9.592878158,239.6299935,10106
5778,-22.01552515,-16.69385679,19.09962131,-27.62911874,138.8788539,5778
6711,22.07500331,8.736643002,19.09986814,-23.74099202,160.5980806,6711
6712,21.86182292,9.246488219,19.09986814,-23.73682468,160.6213595,6712
11953,-1.882800751,0.221663407,19.10003397,-1.895804139,282.6261476,11953
2057,17.65742423,-39.35621056,19.10093928,-43.13578492,52.25801499,2057
2058,18.56693328,-38.93077733,19.10093928,-43.13161758,52.2812939,2058
9710,5.345958312,9.890855393,19.10107397,-11.24314416,230.4115436,9710
5655,16.89024079,22.50944517,19.10108413,-28.14170136,136.0155474,5655
8131,-7.691353123,16.07842214,19.10122996,-17.82337149,193.6541384,8131
12096,1.296682182,0.091047677,19.10134156,-1.299874748,285.9550323,12096
12097,1.290062375,0.120817056,19.10134156,-1.29570741,285.9783112,12097
8879,12.30071929,8.060067806,19.10148923,-14.70620237,211.0667661,8879
8880,12.10634226,8.341841001,19.10148923,-14.70203503,211.090045,8880
3719,35.75511708,-5.719413901,19.10153222,-36.2096685,90.94757,3719
7656,-18.35860421,-7.423934674,19.10165759,-19.80285723,182.5966543,7656
7657,-18.17699857,-7.847601184,19.10165759,-19.79868989,182.6199332,7657
10738,6.903304726,-0.879624403,19.10169514,-6.959120291,254.3422671,10738
4371,-25.85809693,21.28639607,19.10180248,-33.49256387,106.1254219,4371
6092,2.742210268,-26.17733608,19.10187097,-26.32057448,146.1884328,6092
6093,3.350261676,-26.1022802,19.10187097,-26.31640715,146.2117118,6093
7543,12.67599434,15.82228727,19.10189833,-20.27376647,179.966137,7543
7544,12.30173831,16.10974499,19.10189833,-20.26959913,179.9894159,7544
5341,29.30507937,-2.920494903,19.10203389,-29.45024562,128.7059685,5341
9070,4.295624617,-13.23035927,19.10204616,-13.91024074,215.5130386,9070
9071,4.601042503,-13.12285355,19.10204616,-13.9060734,215.5363176,9071
6106,10.95462326,-23.86841104,19.10215212,-26.26223175,146.5143376,6106
6107,11.50540971,-23.6032094,19.10215212,-26.25806441,146.5376166,6107
12142,0.461831186,1.007357246,19.10219635,-1.108177182,287.0258623,12142
12143,0.436609908,1.014006668,19.10219635,-1.104009843,287.0491413,12143
3889,-28.10639956,-21.68794582,19.10224344,-35.50122097,94.90498538,3889
3890,-27.590719,-22.33367506,19.10224344,-35.49705364,94.92826429,3890
2494,-38.03797538,16.12493094,19.10227568,-41.31465804,62.43090039,2494
6233,-6.244409816,24.96384574,19.10254246,-25.73297977,149.4707597,6233
11181,-3.702402478,-3.526311998,19.1025806,-5.112989381,264.654826,11181
11182,-3.61636812,-3.608593117,19.1025806,-5.108822043,264.6781049,11182
10650,-4.163565207,-6.027665005,19.10262692,-7.32584607,252.2937227,10650
10651,-4.019844295,-6.119463318,19.10262692,-7.321678732,252.3170016,10651
3353,-27.71087151,-25.61310918,19.10268939,-37.73491435,82.42748749,3353
3354,-27.10417832,-26.24829114,19.10268939,-37.73074702,82.4507664,3354
4826,28.0491836,14.54569921,19.10295125,-31.5964249,116.7173278,4826
1868,32.60109707,29.43526084,19.10295705,-43.92341187,47.85830025,1868
1869,31.90407779,30.18327121,19.10295705,-43.91924454,47.88157916,1869
6794,-15.74406387,17.30477662,19.10314919,-23.39510293,162.5302304,6794
6795,-16.13972271,16.93060007,19.10314919,-23.39093559,162.5535094,6795
12009,-0.623368663,-1.541134523,19.10332692,-1.662433189,283.9297668,12009
12274,-0.266896274,-0.490131786,19.10337535,-0.558088513,290.098679,12274
1604,28.96481571,34.46974088,19.10337945,-45.02358921,41.71266696,1604
1605,28.15201631,35.13135812,19.10337945,-45.01942187,41.73594588,1605
9080,7.210234098,-11.84692723,19.10375621,-13.86856735,215.7458278,9080
3259,-4.891734989,37.81153163,19.1037586,-38.12664416,80.23926958,3259
6245,-12.86053952,22.23109442,19.10401514,-25.68297171,149.7501067,6245
6246,-13.3723539,21.92216105,19.10401514,-25.67880437,149.7733856,6246
2693,18.72537347,35.89463158,19.10412552,-40.4853577,67.06340427,2693
2694,17.88294646,36.31703456,19.10412552,-40.48119036,67.08668319,2694
7809,13.29247042,13.80641911,19.10449958,-19.16525446,186.1583281,7809
10151,3.187111154,-8.848892145,19.10472608,-9.405347931,240.6775446,10151
4019,29.95133988,18.03001861,19.10496657,-34.95946698,97.93124419,4019
4020,29.52002412,18.72007343,19.10496657,-34.95529964,97.95452311,4020
2581,2.19056743,-40.89346984,19.10498606,-40.9520996,64.45616591,2581
4959,-28.17858971,-13.0224165,19.10499257,-31.04216889,119.8134233,4959
4960,-27.86409343,-13.67296009,19.10499257,-31.03800155,119.8367022,4960
4790,29.71541019,-11.17279849,19.10542994,-31.74644908,115.8792869,4790
4791,29.96349237,-10.47671585,19.10542994,-31.74228174,115.9025658,4791
5217,-29.60459847,-4.646350544,19.10545168,-29.96699558,125.8193831,5217
11150,-5.238109189,-0.2064715,19.10574666,-5.242176872,263.9331797,11150
11151,-5.227724813,-0.328081019,19.10574666,-5.238009533,263.9564586,11151
11597,1.767805795,2.880112659,19.10673709,-3.379376608,274.3388542,11597
11598,1.698190244,2.916879756,19.10673709,-3.37520927,274.3621331,11598
2273,-31.25816074,-28.40381415,19.10680679,-42.23563982,57.28626041,2273
3217,28.75145761,25.3055684,19.10680724,-38.30167238,79.26155519,3217
3218,28.15157138,25.96512894,19.10680724,-38.29750504,79.2848341,3218
12382,0.097511009,0.046465602,19.10685548,-0.108015967,292.6128017,12382
8567,14.74426778,-6.229911016,19.10688684,-16.00641195,203.8037449,8567
8857,14.7637625,1.004331755,19.10691628,-14.79788382,210.55463,8857
8858,14.73223472,1.347333418,19.10691628,-14.79371648,210.5779089,8858
11374,-2.220737992,3.69231076,19.10711789,-4.308693071,269.1476564,11374
5658,15.27157297,23.62267798,19.10722824,-28.12919935,136.0853842,5658
1167,-46.48587463,-5.787131044,19.10796158,-46.84471609,31.53978156,1167
9253,-13.02188963,1.813903116,19.10833804,-13.14761781,219.7730799,9253
9254,-13.05644359,1.509824869,19.10833804,-13.14345047,219.7963588,9254
10218,8.620023996,2.996923307,19.1084037,-9.126136258,242.2372319,10218
10219,8.544026346,3.195298229,19.1084037,-9.12196892,242.2605108,10219
10471,8.057744026,-0.476141466,19.10864763,-8.071799643,248.1267971,10471
5117,17.19148798,25.05242013,19.10900491,-30.38372942,123.4914917,5117
5118,16.60141232,25.44230535,19.10900491,-30.37956208,123.5147706,5118
11050,3.721596683,4.262978838,19.10937257,-5.658910712,261.6052883,11050
10292,-4.122145847,7.794914073,19.10949681,-8.817753217,243.9598715,10292
9917,9.60429456,-3.938580004,19.10954936,-10.38050512,235.2302788,9917
11580,2.798906722,2.017460929,19.10983603,-3.450221361,273.9431127,11580
12385,0.083147591,0.047004182,19.11020684,-0.095513951,292.6826384,12385
827,-3.038755209,48.1658497,19.11025119,-48.26161115,23.62495081,827
9667,11.39083715,0.847746144,19.11041383,-11.42233971,229.4105503,9667
9668,11.36387055,1.11225288,19.11041383,-11.41817238,229.4338292,9668
10621,-7.133146332,-2.138117788,19.11065038,-7.446698884,251.6186342,10621
2136,33.01509902,27.2471147,19.11084454,-42.80656518,54.09704919,2136
2137,32.36877641,28.00549188,19.11084454,-42.80239785,54.12032811,2137
9259,-13.12260324,-0.016634556,19.11111507,-13.12261378,219.9127534,9259
9260,-13.1144945,-0.321980127,19.11111507,-13.11844644,219.9360323,9260
12302,0.067344827,-0.436235391,19.11116705,-0.441403038,290.7504886,12302
6623,-2.428171806,-23.9851212,19.11135993,-24.1077178,158.5495362,6623
12706,0.16481409,-1.231219442,19.11144566,1.242201674,300.1551698,12706
2499,-39.63322335,11.59255314,19.11145135,-41.29382135,62.54729496,2499
8215,-11.78170516,-12.9038042,19.11163561,-17.47331507,195.6095672,8215
8216,-11.47541608,-13.17140646,19.11163561,-17.46914773,195.6328461,8216
1297,46.30128107,0.394551341,19.1117341,-46.3029621,34.56604037,1297
1298,46.27538699,1.472058134,19.1117341,-46.29879476,34.58931929,1298
10790,3.155477739,5.958453667,19.11216911,-6.742418695,255.5527707,10790
840,-17.23605733,45.02083061,19.11260131,-48.20743575,23.92757669,840
5483,-28.79813464,-1.865345818,19.11276423,-28.85848357,132.0115742,5483
5484,-28.7427615,-2.534803077,19.11276423,-28.85431623,132.0348532,5484
5355,28.6406937,6.602622148,19.11282451,-29.39190288,129.0318733,5355
6947,20.84857572,-9.123634361,19.11296409,-22.75750016,166.0919043,6947
6948,21.05144045,-8.634292626,19.11296409,-22.75333282,166.1151832,6948
12811,0.89829143,1.419403808,19.11306488,1.679772206,302.5994558,12811
12812,0.867154847,1.443500904,19.11306488,1.683939544,302.6227347,12812
8992,-14.20143624,-0.981213215,19.1130909,-14.23529313,213.6972833,8992
2124,39.29393498,17.107675,19.11324039,-42.85657324,53.81770223,2124
12693,-0.200471396,-1.17099003,19.11342887,1.188026275,299.8525439,12693
12694,-0.173767574,-1.179461929,19.11342887,1.192193613,299.8758229,12694
2675,31.76845443,25.2172342,19.1135093,-40.56036979,66.64438382,2675
2226,-39.7633419,14.80909298,19.1135336,-42.43150473,56.19215145,2226
2227,-40.09333873,13.87815361,19.1135336,-42.42733739,56.21543036,2227
3102,-14.54798997,-35.94878936,19.11374793,-38.78091629,76.58448008,3102
7482,17.76686527,-10.28281186,19.11404656,-20.52797411,178.5461233,7482
7483,17.99774813,-9.864466869,19.11404656,-20.52380677,178.5694022,7483
3373,-13.2333517,-35.24938219,19.11417156,-37.65156759,82.89306577,3373
2954,25.02416325,30.42973266,19.11421904,-39.39768237,73.13920082,2954
6444,22.4377814,10.68882344,19.11422568,-24.85367137,154.3826106,6444
6445,22.17918082,11.20632806,19.11422568,-24.84950403,154.4058895,6445
2825,-20.86050472,-34.05385521,19.11422613,-39.93526903,70.13622092,2825
8211,-12.94281141,-11.76363838,19.11443592,-17.48998442,195.5164515,8211
4754,11.62680788,-29.70189127,19.11451238,-31.89647326,115.041246,4754
4755,12.31341403,-29.41936457,19.11451238,-31.89230592,115.0645249,4755
2638,39.97893355,-7.704568436,19.1145807,-40.71456131,65.783064,2638
2639,40.14333009,-6.771205709,19.1145807,-40.71039397,65.80634292,2639
7670,-14.97110356,-12.87291384,19.11490862,-19.74451449,182.9225591,7670
7671,-14.66431112,-13.21511578,19.11490862,-19.74034716,182.945838,7671
4793,30.41063315,-9.068450128,19.11492731,-31.73394706,115.9491236,4793
4794,30.60945805,-8.357032931,19.11492731,-31.72977972,115.9724025,4794
3626,-25.01989269,-26.70884282,19.11495258,-36.59723097,88.782631,3626
10196,9.072926347,-1.627934488,19.11515725,-9.217817703,241.7250958,10196
10197,9.104243384,-1.41566431,19.11515725,-9.213650364,241.7483747,10197
8041,18.14293619,-1.42013799,19.11556165,-18.19843195,191.5590362,8041
4071,-6.273951642,34.17158582,19.11566566,-34.74276539,99.14174772,4071
8332,15.55852467,6.815244206,19.11570266,-16.98573647,198.3332001,8332
8333,15.39189484,7.173790044,19.11570266,-16.98156914,198.356479,8333
4653,-29.67412393,12.80074448,19.11599092,-32.31737444,112.6900756,4653
4654,-29.96018062,12.10499609,19.11599092,-32.3132071,112.7133546,4654
3908,-16.08292082,-31.5604291,19.1161726,-35.42204154,95.34728474,3908
7907,-18.72755972,1.047915814,19.11657954,-18.75685529,188.4396617,7907
11559,3.50521519,0.478579887,19.11685226,-3.537735467,273.4542555,11559
11560,3.489010878,0.559380743,19.11685226,-3.533568129,273.4775344,11560
2040,1.123015494,-43.19203264,19.11720035,-43.20662967,51.86227345,2040
2041,2.127878769,-43.15002762,19.11720035,-43.20246233,51.88555237,2041
11699,-2.860149296,-0.739920472,19.11740187,-2.954308092,276.7133035,11699
11700,-2.838142243,-0.805157795,19.11740187,-2.950140753,276.7365824,11700
6128,21.1714594,-15.3839855,19.11751778,-26.1705503,147.0264737,6128
6129,21.5203859,-14.88464269,19.11751778,-26.16638296,147.0497527,6129
8781,-1.966546434,-14.98612274,19.1177158,-15.11460153,208.7854325,8781
8782,-1.616738576,-15.02369389,19.1177158,-15.1104342,208.8087114,8782
2191,-16.56150226,39.22433379,19.11782909,-42.57736157,55.37738946,2191
2192,-17.46832257,38.82440693,19.11782909,-42.57319423,55.40066837,2192
4521,31.00253665,-10.91388346,19.11813211,-32.86746311,109.617259,4521
4522,31.24421515,-10.18799431,19.11813211,-32.86329577,109.6405379,4522
7757,17.80526965,-7.657192242,19.11831157,-19.38195605,184.9478246,7757
7758,17.97481487,-7.239110859,19.11831157,-19.37778871,184.9711035,7758
11951,-1.878667256,0.31040936,19.11832862,-1.904138816,282.5795898,11951
11952,-1.881257296,0.26601241,19.11832862,-1.899971477,282.6028687,11952
10871,-6.310099191,1.097695177,19.11852891,-6.404864285,257.4383627,10871
517,37.88385688,31.94309577,19.11853064,-49.55348605,16.40848748,517
4975,-21.46130757,-22.33592061,19.1185639,-30.97549147,120.1858859,4975
4178,-15.50718424,-30.59087862,19.11869514,-34.29686018,101.6325915,4178
322,-38.61052318,32.34150963,19.119054,-50.36611704,11.86909926,322
323,-39.34961311,31.43141622,19.119054,-50.3619497,11.89237817,323
11729,-1.642255028,-2.303881219,19.11909233,-2.82928794,277.4116709,11729
1062,32.2167963,34.60769661,19.11926015,-47.28228662,29.09549559,1062
10320,-7.899712455,3.647344646,19.11929075,-8.701067741,244.6116811,10320
10321,-7.978647478,3.460817973,19.11929075,-8.696900403,244.63496,10321
11309,3.781875105,2.582611602,19.11997537,-4.579570067,267.634527,11309
11310,3.717349662,2.667512253,19.11997537,-4.575402728,267.6578059,11310
10055,-9.312958405,3.068373903,19.12058262,-9.805412417,238.4427689,10055
10056,-9.377869772,2.849554988,19.12058262,-9.801245078,238.4660478,10056
5366,25.99390762,13.62013696,19.12073476,-29.34606216,129.2879413,5366
5626,27.37007787,7.046332807,19.1207743,-28.26255418,135.3404589,5626
5627,27.19463555,7.68037916,19.1207743,-28.25838684,135.3637379,5627
3499,19.9592231,31.30503393,19.12106422,-37.12648295,85.82620893,3499
3500,19.22297597,31.75757407,19.12106422,-37.12231561,85.84948784,3500
584,-31.34267552,38.02092591,19.12117641,-49.27427438,17.96817472,584
6781,-9.894163906,21.25968426,19.1212784,-23.44927833,162.2276046,6781
6782,-10.384495,21.01988328,19.1212784,-23.44511099,162.2508835,6782
6366,4.992654661,-24.67876678,19.12154846,-25.17872376,152.5668553,6366
6367,5.564823757,-24.55180294,19.12154846,-25.17455643,152.5901342,6367
2750,-30.13251432,26.68180181,19.12171508,-40.24781941,68.39030237,2750
9996,1.212565216,9.977876699,19.12172992,-10.05128538,237.069313,9996
7718,4.963600277,-18.90368902,19.12183786,-19.54448225,184.039947,7718
7719,5.401121147,-18.77902546,19.12183786,-19.54031491,184.0632259,7719
7188,10.14772456,-19.24120996,19.12190521,-21.7531716,171.7021226,7188
7189,10.59081983,-18.99615018,19.12190521,-21.74900426,171.7254015,7189
2119,41.03475284,12.43468305,19.12209427,-42.87740994,53.70130766,2119
2120,40.730236,13.38517112,19.12209427,-42.8732426,53.72458657,2120
5530,-11.4778588,-26.26412889,19.12210497,-28.66261866,133.1056832,5530
7557,6.923008195,18.99303331,19.12227776,-20.21542373,180.2920418,7557
7558,6.477699576,19.14508535,19.12227776,-20.21125639,180.3153207,7558
9920,9.843847278,-3.254866978,19.1222952,-10.3680031,235.3001155,9920
6936,17.89392164,-14.13506008,19.12231935,-22.80334088,165.8358362,6936
6937,18.21476318,-13.71221048,19.12231935,-22.79917354,165.8591151,6937
6697,23.7684505,1.212062516,19.12297919,-23.79933475,160.2721758,6697
9275,-12.15471049,-4.766601223,19.12303736,-13.05593637,220.285216,9275
1984,-41.58650572,-12.55373235,19.1232833,-43.44000062,50.55865427,1984
4497,20.56571319,-25.76637592,19.12341479,-32.96747923,109.0585651,4497
4498,21.15722538,-25.27749483,19.12341479,-32.96331189,109.081844,4498
10599,-7.35517912,1.651822656,19.12356084,-7.538380329,251.1064981,10599
10600,-7.387549245,1.479351728,19.12356084,-7.53421299,251.129777,10600
5308,19.1346768,-22.56767924,19.12357723,-29.58776779,127.9377643,5308
287,-2.966526187,50.42478783,19.12363018,-50.51197388,11.05433727,287
3300,-33.53056086,17.78603311,19.12372922,-37.95578329,81.19370505,3300
3301,-33.93175224,16.998863,19.12372922,-37.95161595,81.21698396,3301
5328,27.15284322,-11.5427018,19.12378734,-29.50442102,128.4033426,5328
5329,27.41029158,-10.90600215,19.12378734,-29.50025368,128.4266215,5329
5182,-23.80580273,18.4409229,19.12392588,-30.11285243,125.0046211,5182
9401,12.36008381,2.061691845,19.12403305,-12.53085173,223.2183592,9401
9402,12.30465186,2.348055444,19.12403305,-12.52668439,223.2416381,9402
3494,23.47285549,28.79146422,19.12406637,-37.14731964,85.70981436,3494
